    0.499898473715700009E+00    0.100043599450520049E+00    0.499740233796216293E+00    0.608265601465967620E+03
    0.499969546045551383E+00    0.999397164226007440E-01    0.500000895912104615E+00    0.608275947156475809E+03
    0.499886408368563684E+00    0.999677280056349843E-01    0.499484366118803258E+00    0.608296591499867873E+03
    0.499993508118139585E+00    0.100069321237976627E+00    0.500257242243898226E+00    0.608323184739794897E+03
    0.499949433233303431E+00    0.999793517847143015E-01    0.500016379245764697E+00    0.608352509381866525E+03
    0.499998526803022592E+00    0.100115041429674340E+00    0.500129998346594107E+00    0.608406294473232606E+03
    0.500066770287661777E+00    0.998839891398153462E-01    0.499777951709704904E+00    0.608438181408160176E+03
    0.499953524224226120E+00    0.999255624215476118E-01    0.499881646207433306E+00    0.608453503122168058E+03
    0.500038164927769091E+00    0.100060533788618330E+00    0.500353147052226666E+00    0.608479377490328716E+03
    0.500020255007383341E+00    0.100020423413107420E+00    0.500293356790396992E+00    0.608558957109881703E+03
    0.499996388775125089E+00    0.999551108367232599E-01    0.500113356013603960E+00    0.608568095687863206E+03
    0.499976537539951693E+00    0.999988855075270994E-01    0.500138738116563508E+00    0.608624919103416005E+03
    0.500035559261607809E+00    0.100102732947931053E+00    0.500051962327109023E+00    0.608687876843584490E+03
    0.499909708371061967E+00    0.100044095821506598E+00    0.499800360746121608E+00    0.608716215589694229E+03
    0.500030149185794470E+00    0.100010113806851264E+00    0.499643379991087877E+00    0.608728457718254958E+03
    0.500067257350172434E+00    0.100029739008127741E+00    0.499842502706352443E+00    0.608740357233572695E+03
    0.500005193777051216E+00    0.999979821369463284E-01    0.500212568945668568E+00    0.608828615410692464E+03
    0.499927264345325584E+00    0.999020344444617181E-01    0.499457229460887497E+00    0.608833413692022191E+03
    0.500064327638084283E+00    0.100084701781804189E+00    0.500102307738466867E+00    0.608902671863758087E+03
    0.499955940584041580E+00    0.100020261253099707E+00    0.499512595898389644E+00    0.608926573409823845E+03
    0.500081167730961451E+00    0.100034156303832611E+00    0.499945529424302593E+00    0.608927571432709897E+03
    0.500046795413098710E+00    0.100070618947527723E+00    0.500323420220321946E+00    0.608937379171676866E+03
    0.500054446360001625E+00    0.999672958905606229E-01    0.499671093484899465E+00    0.608940525996913038E+03
    0.499918636015186435E+00    0.100020943700180762E+00    0.499519486846395577E+00    0.608944362216811442E+03
    0.500057647576146347E+00    0.100009369255546862E+00    0.500317759371304294E+00    0.608959301910787872E+03
    0.500112088174379688E+00    0.999929566425858535E-01    0.500147311555097396E+00    0.608987322154800268E+03
    0.500082202646979224E+00    0.999731335721898706E-01    0.500254629472746237E+00    0.609017641517663492E+03
    0.500084628616943250E+00    0.999159845748121000E-01    0.499967959837397335E+00    0.609086178965687168E+03
    0.499983301802494728E+00    0.100091527261719243E+00    0.500117685927292555E+00    0.609086345384728361E+03
    0.499985821527536012E+00    0.999493923203718659E-01    0.499447147045906092E+00    0.609090820567783908E+03
    0.499965367827893525E+00    0.998808615842557840E-01    0.499542688301707616E+00    0.609103552848853951E+03
    0.500029855579172566E+00    0.998794784013883191E-01    0.499789736088057213E+00    0.609108075360463772E+03
    0.499945798652848827E+00    0.100068580511191815E+00    0.499715145062308852E+00    0.609111010713790847E+03
    0.499953723216080059E+00    0.100023231159052400E+00    0.499531628770201241E+00    0.609120910870483385E+03
    0.500074578917026447E+00    0.999557040174444689E-01    0.499772226996451518E+00    0.609139832264706456E+03
    0.499908664970105721E+00    0.999815962059269897E-01    0.499478328112185843E+00    0.609201130352071459E+03
    0.499964192970769661E+00    0.998931978386158603E-01    0.499465572746252584E+00    0.609231921371536032E+03
    0.500036827435498155E+00    0.999404742822634362E-01    0.499599345527693306E+00    0.609255252983918240E+03
    0.500047211813245629E+00    0.100028048446856505E+00    0.499788168135229471E+00    0.609318702424118328E+03
    0.500051865488179481E+00    0.999818438669785869E-01    0.499705826206261861E+00    0.609340440277538846E+03
    0.499925521908052783E+00    0.999498165666945493E-01    0.499745140231466156E+00    0.609340785044528275E+03
    0.499961223561091406E+00    0.100045260785448412E+00    0.499627208355632346E+00    0.609352345677519338E+03
    0.499991968090599481E+00    0.100007229231447128E+00    0.500158965762807051E+00    0.609360080612007096E+03
    0.499976387572706016E+00    0.100004914644135662E+00    0.499530554652305614E+00    0.609371459910185536E+03
    0.500050690021671906E+00    0.100016520732407924E+00    0.500290989843600320E+00    0.609387532774034526E+03
    0.499995984543390948E+00    0.999178208264812767E-01    0.499484606298383316E+00    0.609409954106528858E+03
    0.499924351079906404E+00    0.100034767485843168E+00    0.499851640053419533E+00    0.609423609648519232E+03
    0.500098751434479127E+00    0.100019391160597174E+00    0.500219595850525334E+00    0.609426200732348207E+03
    0.500085900792715310E+00    0.100048148415825877E+00    0.500243166158760300E+00    0.609455195460602908E+03
    0.500040278820439332E+00    0.999710823669900384E-01    0.499651496767134051E+00    0.609457908681646813E+03
    0.499929344552014598E+00    0.999392808746654149E-01    0.499433867694462574E+00    0.609462333835623213E+03
    0.499909214181720296E+00    0.100000928812871245E+00    0.499569158303483307E+00    0.609467477060847045E+03
    0.500009764532136747E+00    0.100095074118098537E+00    0.500029039175745038E+00    0.609475220478940400E+03
    0.500055924004073615E+00    0.998986669234270958E-01    0.499838858086363691E+00    0.609485492417215710E+03
    0.500055924004073615E+00    0.998986669234270958E-01    0.499838858086363691E+00    0.609485492417215710E+03
    0.499971798924693123E+00    0.998886773206941053E-01    0.499651021159881359E+00    0.609486877103345250E+03
    0.499971798924693123E+00    0.998886773206941053E-01    0.499651021159881359E+00    0.609486877103345250E+03
    0.499924616070538064E+00    0.999850105634149111E-01    0.499473666449406328E+00    0.609488826496146430E+03
    0.499938524867539147E+00    0.999093975162297226E-01    0.499505137985620795E+00    0.609504524405945858E+03
    0.499959917137142662E+00    0.100081031066053414E+00    0.499894715414878399E+00    0.609548702619978826E+03
    0.500061286422131102E+00    0.100002407952826125E+00    0.499801998452443830E+00    0.609559167898344867E+03
    0.499928890133528925E+00    0.999525911553046792E-01    0.499446373362959439E+00    0.609592676754290551E+03
    0.499928890133528925E+00    0.999525911553046792E-01    0.499446373362959439E+00    0.609592676754290551E+03
    0.499937490472822488E+00    0.999298445114009393E-01    0.499445069581502810E+00    0.609595228784471374E+03
    0.499937490472822488E+00    0.999298445114009393E-01    0.499445069581502810E+00    0.609595228784471374E+03
    0.500040499227625057E+00    0.100067659079320539E+00    0.499939261857978823E+00    0.609601762734326485E+03
    0.500012932315582193E+00    0.999819902978050373E-01    0.500158526633765810E+00    0.609612485098390493E+03
    0.500058733496694385E+00    0.999078083461967664E-01    0.499925410858110986E+00    0.609621606247474347E+03
    0.499981279150718216E+00    0.998879224196674159E-01    0.499648760264066460E+00    0.609641687276189600E+03
    0.500059037622424318E+00    0.100042737220805117E+00    0.499918259201469040E+00    0.609647077640627344E+03
    0.500004284247996256E+00    0.100085608059755832E+00    0.500136445383917994E+00    0.609647647968899037E+03
    0.500084573877123906E+00    0.999374330267807087E-01    0.500014289963280900E+00    0.609664471725553312E+03
    0.499986656041359612E+00    0.999341698652880250E-01    0.499480133073281263E+00    0.609667605436434314E+03
    0.499963898399770679E+00    0.999974940431501563E-01    0.499515697826106053E+00    0.609671270502192556E+03
    0.499911383779283347E+00    0.999747449184120313E-01    0.499566238759685755E+00    0.609690619356435832E+03
    0.500056519042968772E+00    0.100004060134617309E+00    0.500258853010167481E+00    0.609695582519729896E+03
    0.500056519042968772E+00    0.100004060134617309E+00    0.500258853010167481E+00    0.609695582519729896E+03
    0.499939694246660349E+00    0.999917491193082209E-01    0.499899868461188501E+00    0.609718848635555219E+03
    0.500007096376878235E+00    0.100078181525089099E+00    0.500162276100610481E+00    0.609739095528437019E+03
    0.499961348413642870E+00    0.998999261729062449E-01    0.499643117360111078E+00    0.609747441355257706E+03
    0.500031048251927235E+00    0.100012833078361590E+00    0.500234773218776518E+00    0.609757604642688875E+03
    0.500031048251927235E+00    0.100012833078361590E+00    0.500234773218776518E+00    0.609757604642688875E+03
    0.500082852855709192E+00    0.999499002507279188E-01    0.499908666766242848E+00    0.609796760266098090E+03
    0.499977434420924238E+00    0.100083314225428086E+00    0.499978514838517518E+00    0.609797600169799807E+03
    0.499941462903740197E+00    0.100012670110014260E+00    0.499551670414247972E+00    0.609798731988035229E+03
    0.500069415973329545E+00    0.999206699464951220E-01    0.499943091367702874E+00    0.609798938034450771E+03
    0.500077327443326336E+00    0.999317778010765656E-01    0.499992057929012079E+00    0.609802443569655679E+03
    0.500015542389496748E+00    0.100082053193340292E+00    0.499967815444408437E+00    0.609824780997913422E+03
    0.500039363492374322E+00    0.100068716770071356E+00    0.500226501667219159E+00    0.609833122325514069E+03
    0.499988173031825744E+00    0.999350639775906380E-01    0.499947869805601630E+00    0.609845913855132835E+03
    0.500011296003612160E+00    0.100020458162484491E+00    0.499679509163446278E+00    0.609860535228308891E+03
    0.499977715578008852E+00    0.100069399817606805E+00    0.499809414240544592E+00    0.609881033828280351E+03
    0.500040522934015352E+00    0.999410087168591810E-01    0.500078688014664929E+00    0.609894067192188686E+03
    0.500060282275660350E+00    0.100037044095411046E+00    0.500259683685827072E+00    0.609929225829999723E+03
    0.500084898235650055E+00    0.100007895948177800E+00    0.500210382181109248E+00    0.609940185237702394E+03
    0.500084898235650055E+00    0.100007895948177800E+00    0.500210382181109248E+00    0.609940185237702394E+03
    0.499922648333030406E+00    0.999660950233311474E-01    0.499689370673726929E+00    0.609957597681064954E+03
    0.500047898139163172E+00    0.999861649058521179E-01    0.500201559594323997E+00    0.609976034443213848E+03
    0.500047898139163172E+00    0.999861649058521179E-01    0.500201559594323997E+00    0.609976034443213848E+03
    0.500065483517240339E+00    0.999747613489037068E-01    0.500182639456428269E+00    0.609978327572044691E+03
    0.500034220695377840E+00    0.100074160773876208E+00    0.500177367602276157E+00    0.609992679141647841E+03
    0.500034452851874645E+00    0.100078723143765577E+00    0.500082237575676380E+00    0.610002909675922638E+03
    0.499999523775082055E+00    0.100014350450887191E+00    0.499642353401671124E+00    0.610005174104987759E+03
    0.499999523775082055E+00    0.100014350450887191E+00    0.499642353401671124E+00    0.610005174104987759E+03
    0.499974562982639648E+00    0.100070507101931661E+00    0.499844080827178572E+00    0.610040298613416780E+03
    0.499974562982639648E+00    0.100070507101931661E+00    0.499844080827178572E+00    0.610040298613416780E+03
    0.499923990818215203E+00    0.100008197125326201E+00    0.499612181929993460E+00    0.610042713644116589E+03
    0.499979603718838539E+00    0.999111114571258341E-01    0.499786740118675132E+00    0.610050177005829141E+03
    0.500009343037373766E+00    0.100070750564457939E+00    0.500149474992861443E+00    0.610050392249134802E+03
    0.500004375817879043E+00    0.100069792955593664E+00    0.499878286399167426E+00    0.610066146948875712E+03
    0.500004375817879043E+00    0.100069792955593664E+00    0.499878286399167426E+00    0.610066146948875712E+03
    0.500048769208326083E+00    0.100050123986586123E+00    0.499941952108042820E+00    0.610068526922618048E+03
    0.499976388587440868E+00    0.100024963784670448E+00    0.499632683357452978E+00    0.610082215571401207E+03
    0.499976388587440868E+00    0.100024963784670448E+00    0.499632683357452978E+00    0.610082215571401207E+03
    0.499974812563446058E+00    0.100008492651971204E+00    0.500054441602352462E+00    0.610084714689084649E+03
    0.500063060338961862E+00    0.999579388927637202E-01    0.500122455983065595E+00    0.610110382525887076E+03
    0.499979737599310081E+00    0.999915891287973257E-01    0.500046502067118204E+00    0.610112143855342651E+03
    0.499979737599310081E+00    0.999915891287973257E-01    0.500046502067118204E+00    0.610112143855342651E+03
    0.500046768004751119E+00    0.999922088228381023E-01    0.499758007564692908E+00    0.610117496680733439E+03
    0.500082246834183897E+00    0.100009577850613041E+00    0.500190791539224855E+00    0.610118000794310888E+03
    0.499955393789408620E+00    0.999385377080459492E-01    0.499798819888649104E+00    0.610137186762612828E+03
    0.500061830737057122E+00    0.999257853330116907E-01    0.499952817760643098E+00    0.610139796024186126E+03
    0.500053796087027158E+00    0.100035660256816081E+00    0.500237818496199638E+00    0.610148958487637856E+03
    0.499932097713681800E+00    0.999524112192326786E-01    0.499520033048650003E+00    0.610150896062729544E+03
    0.500068945539854592E+00    0.999340107247971565E-01    0.499974604662279720E+00    0.610157121274069141E+03
    0.500035556301986372E+00    0.100017070263908575E+00    0.500214410745525084E+00    0.610184318071515690E+03
    0.500024879047899273E+00    0.999163483998076057E-01    0.499649003835385908E+00    0.610186508014250649E+03
    0.500069479479340773E+00    0.100042477594715296E+00    0.500188135551605018E+00    0.610197863100501763E+03
    0.499938708089696149E+00    0.100034029017637194E+00    0.499694132682899250E+00    0.610201281198212882E+03
    0.499960544452502487E+00    0.100052852416425100E+00    0.499757576853582242E+00    0.610229701291708579E+03
    0.500055806849777240E+00    0.100010403502557937E+00    0.500220109413192948E+00    0.610235241388029863E+03
    0.499933054230249863E+00    0.999984714956703991E-01    0.499806600680737623E+00    0.610249607938754934E+03
    0.499958455888660613E+00    0.999140562133627452E-01    0.499593630449600257E+00    0.610251647218322432E+03
    0.500008146445408364E+00    0.100060276539683454E+00    0.500146193475598189E+00    0.610254098807742594E+03
    0.499960756429706887E+00    0.999335107363573810E-01    0.499504410607821803E+00    0.610261599001224113E+03
    0.499983073365428354E+00    0.100026024270770064E+00    0.499662201871351852E+00    0.610275480005654572E+03
    0.499989855297071406E+00    0.100014664570917136E+00    0.499645654958908281E+00    0.610328026180654888E+03
    0.499989855297071406E+00    0.100014664570917136E+00    0.499645654958908281E+00    0.610328026180654888E+03
    0.500043547372595598E+00    0.100063530665912975E+00    0.500138071102577020E+00    0.610353968498543395E+03
    0.500058532531741151E+00    0.999556921741107801E-01    0.499799767234610448E+00    0.610361878991750586E+03
    0.500028277929526421E+00    0.999945299054842834E-01    0.499708657371916165E+00    0.610362676789848365E+03
    0.500017533521434410E+00    0.999700677395130854E-01    0.500089286676567601E+00    0.610385602972784909E+03
    0.500056426687828237E+00    0.999882275087380923E-01    0.500173850597699921E+00    0.610386621020078337E+03
    0.500043585746088426E+00    0.999323898885329798E-01    0.499734549871073797E+00    0.610390946327522215E+03
    0.500025575440207981E+00    0.999078463470980810E-01    0.499742710370175258E+00    0.610396222238829864E+03
    0.500013800485735738E+00    0.999655274380314290E-01    0.499620719527415713E+00    0.610402275918120722E+03
    0.500057769030335830E+00    0.999861142543110731E-01    0.500167683048411083E+00    0.610405180730115262E+03
    0.499947018325721415E+00    0.100033354155131773E+00    0.499699577840689912E+00    0.610409484130477836E+03
    0.500063328951831587E+00    0.999771954764574061E-01    0.499851874356942671E+00    0.610448367906211388E+03
    0.499966406243008366E+00    0.100039353101793974E+00    0.499992435607167107E+00    0.610461764414660934E+03
    0.499966406243008366E+00    0.100039353101793974E+00    0.499992435607167107E+00    0.610461764414660934E+03
    0.499939513143603131E+00    0.100027620169518924E+00    0.499733995799158781E+00    0.610495593686061966E+03
    0.499974783528197131E+00    0.100059739480113041E+00    0.499848586818049112E+00    0.610501870052771892E+03
    0.499974783528197131E+00    0.100059739480113041E+00    0.499848586818049112E+00    0.610501870052771892E+03
    0.500070602859150948E+00    0.100013275651589212E+00    0.499994459616779463E+00    0.610520564410356087E+03
    0.500070602859150948E+00    0.100013275651589212E+00    0.499994459616779463E+00    0.610520564410356087E+03
    0.500022092976166510E+00    0.999635435074689438E-01    0.500070327986113283E+00    0.610520824397136266E+03
    0.500022092976166510E+00    0.999635435074689438E-01    0.500070327986113283E+00    0.610520824397136266E+03
    0.499984130576004049E+00    0.999810701887224734E-01    0.499579454221916852E+00    0.610532060612213058E+03
    0.499984130576004049E+00    0.999810701887224734E-01    0.499579454221916852E+00    0.610532060612213058E+03
    0.500064575801356437E+00    0.100030450092228024E+00    0.500020845463386099E+00    0.610532624462730837E+03
    0.500064575801356437E+00    0.100030450092228024E+00    0.500020845463386099E+00    0.610532624462730837E+03
    0.499933578951330726E+00    0.999813898873284645E-01    0.499727630548361113E+00    0.610543133515435215E+03
    0.500038340862922426E+00    0.999470100954852475E-01    0.500036310570778242E+00    0.610544811646101380E+03
    0.499996813504988702E+00    0.999116744867032391E-01    0.499763891936619908E+00    0.610569593593284026E+03
    0.499933432723180415E+00    0.999676491435148445E-01    0.499656606328997388E+00    0.610574490579462463E+03
    0.499946654240699784E+00    0.100021852906880496E+00    0.499673454814556162E+00    0.610576180092421737E+03
    0.499946654240699784E+00    0.100021852906880496E+00    0.499673454814556162E+00    0.610576180092421737E+03
    0.500016170810483329E+00    0.100067012702685199E+00    0.500000206513949164E+00    0.610579575625388088E+03
    0.499992100832976349E+00    0.999097570183099665E-01    0.499700559892802598E+00    0.610585361455413477E+03
    0.499992100832976349E+00    0.999097570183099665E-01    0.499700559892802598E+00    0.610585361455413477E+03
    0.500046609649877571E+00    0.999442531016670188E-01    0.500021428868682505E+00    0.610585617577193489E+03
    0.499983545102450078E+00    0.999958141477946816E-01    0.500029705161266991E+00    0.610587461340051050E+03
    0.499988086576634461E+00    0.100023026731945214E+00    0.500071092728289091E+00    0.610604478968397757E+03
    0.500058795012650936E+00    0.999988922296849020E-01    0.500163386212062244E+00    0.610627441512182031E+03
    0.499951830414838427E+00    0.100038602512019667E+00    0.499854172369913252E+00    0.610630210881751964E+03
    0.500065371055179120E+00    0.100001310246521341E+00    0.500154286049523500E+00    0.610640732276072640E+03
    0.500037845925150881E+00    0.100058230136850820E+00    0.500050229693167259E+00    0.610642222162958888E+03
    0.499980062726809338E+00    0.100060309902182717E+00    0.499898182219829956E+00    0.610652342003775061E+03
    0.499988242182019427E+00    0.999333927726464566E-01    0.499861479594284008E+00    0.610673508489837218E+03
    0.500013666198524831E+00    0.999139701035713507E-01    0.499709664504350670E+00    0.610678966610133557E+03
    0.499963922057956089E+00    0.999686965897591817E-01    0.499881989557537876E+00    0.610711233162519193E+03
    0.500019117936685076E+00    0.100024806089374044E+00    0.499785736390880198E+00    0.610717225229856922E+03
    0.500019117936685076E+00    0.100024806089374044E+00    0.499785736390880198E+00    0.610717225229856922E+03
    0.500064201421709376E+00    0.999601172133128824E-01    0.499902810296650790E+00    0.610728189260669296E+03
    0.500014871707701647E+00    0.999174327040328186E-01    0.499805041634985847E+00    0.610774364448363372E+03
    0.500014871707701647E+00    0.999174327040328186E-01    0.499805041634985847E+00    0.610774364448363372E+03
    0.499971263438506563E+00    0.100051354144191418E+00    0.499858997200343547E+00    0.610777591905260124E+03
    0.499954824443625268E+00    0.100034983547918510E+00    0.499775678466038875E+00    0.610790111914142699E+03
    0.499940617036768675E+00    0.999684826186990338E-01    0.499696074942740820E+00    0.610796607874669462E+03
    0.499946428421002509E+00    0.100011176262729332E+00    0.499824685216360198E+00    0.610810361278286791E+03
    0.499992597996783417E+00    0.999349251881122003E-01    0.499601671743686193E+00    0.610813922817980711E+03
    0.499939669761676642E+00    0.999835624070304352E-01    0.499634931698991869E+00    0.610813926427845445E+03
    0.499950611178371862E+00    0.999664248338737182E-01    0.499579060940637421E+00    0.610830453870003112E+03
    0.500040677836545155E+00    0.999464172297350184E-01    0.499763683468685271E+00    0.610831208123859142E+03
    0.500045888757039259E+00    0.999476867086126486E-01    0.500000150156591161E+00    0.610833432360357847E+03
    0.499945598701583338E+00    0.999804476479900367E-01    0.499780923096664442E+00    0.610837414217258925E+03
    0.500058046328199945E+00    0.100013998720670239E+00    0.500143355145076018E+00    0.610843660337900815E+03
    0.500025300245566018E+00    0.100052576719792174E+00    0.500101749177517152E+00    0.610844320766123133E+03
    0.499960108216017773E+00    0.100010260444337237E+00    0.499653304434362067E+00    0.610855121435006026E+03
    0.500041628878759359E+00    0.999782480857432515E-01    0.500100223255423693E+00    0.610855574077334609E+03
    0.499970533505495751E+00    0.100041698936800663E+00    0.499789400293336461E+00    0.610856740038913586E+03
    0.500004018270636674E+00    0.999414875347270637E-01    0.499922084415379775E+00    0.610871924002783089E+03
    0.500068226439434382E+00    0.100004017393401770E+00    0.500052383036903580E+00    0.610875038104839746E+03
    0.499957816078586859E+00    0.100032442119217704E+00    0.499873090407982446E+00    0.610875532797641881E+03
    0.499956211673595330E+00    0.999523366820437159E-01    0.499582144804162576E+00    0.610879343277241333E+03
    0.499956211673595330E+00    0.999523366820437159E-01    0.499582144804162576E+00    0.610879343277241333E+03
    0.499965123847316228E+00    0.100035174654641332E+00    0.499923355498439304E+00    0.610885879651846608E+03
    0.500053269925452848E+00    0.999513791052229345E-01    0.499855574480056186E+00    0.610897162165665691E+03
    0.500062827644146557E+00    0.100002613247576699E+00    0.500113754675415412E+00    0.610898632157165594E+03
    0.499981747747005933E+00    0.100046243901314988E+00    0.499827354534784718E+00    0.610918954118522379E+03
    0.500008802662527008E+00    0.999911033070216698E-01    0.499688414643108259E+00    0.610940881007573807E+03
    0.500046018449832430E+00    0.100004556312430437E+00    0.500136142834827435E+00    0.610941299153112368E+03
    0.500051556462346669E+00    0.100014301401450748E+00    0.499925099803992801E+00    0.610942172055882224E+03
    0.500051556462346669E+00    0.100014301401450748E+00    0.499925099803992801E+00    0.610942172055882224E+03
    0.499996331169268837E+00    0.999249005660776124E-01    0.499791787404813281E+00    0.610946986445880157E+03
    0.499992232752522747E+00    0.999263793759668645E-01    0.499647060329333315E+00    0.610952777330142226E+03
    0.500052237319859927E+00    0.999544902220071002E-01    0.499853725371220303E+00    0.610954094209132563E+03
    0.500040243570886056E+00    0.999431859772490910E-01    0.499788991921212011E+00    0.610960885468847323E+03
    0.500049088048918677E+00    0.100034783739386596E+00    0.500104871095907400E+00    0.610962803131973487E+03
    0.500044669645337780E+00    0.999664599046586194E-01    0.500055004750912580E+00    0.610965315816601333E+03
    0.500007303848423290E+00    0.999223129067238758E-01    0.499716629985436145E+00    0.610974799657488575E+03
    0.500033544027853161E+00    0.100049130002446279E+00    0.500043795311738370E+00    0.610974933806214494E+03
    0.499992736953585204E+00    0.100008727931309910E+00    0.499693673561270368E+00    0.610982141125206454E+03
    0.499944923361808624E+00    0.999870897217131765E-01    0.499748950821121807E+00    0.610986765505135963E+03
    0.499974907912416389E+00    0.999348425692734438E-01    0.499618830954778881E+00    0.610995472795725505E+03
    0.499962715489029874E+00    0.999749148671459642E-01    0.499857313204599085E+00    0.610998193202587913E+03
    0.500009216570061255E+00    0.999885180492637304E-01    0.499690955952786287E+00    0.611005148069910319E+03
    0.500009216570061255E+00    0.999885180492637304E-01    0.499690955952786287E+00    0.611005148069910319E+03
    0.500026302684022261E+00    0.999470715998900805E-01    0.499722150048594549E+00    0.611030741757855253E+03
    0.500010129085532995E+00    0.999603123610872807E-01    0.499663905486286586E+00    0.611035460284155306E+03
    0.500020453388223207E+00    0.100011685605329345E+00    0.500107865942171159E+00    0.611035525396948060E+03
    0.500063378111835988E+00    0.999968067184853898E-01    0.500020720546001440E+00    0.611055016483854843E+03
    0.500006671137133707E+00    0.100025217068911237E+00    0.500079397470450382E+00    0.611067784782773970E+03
    0.500063054940945939E+00    0.999907570532294482E-01    0.500036748472623360E+00    0.611068077534497661E+03
    0.500031718451393936E+00    0.100044896368471220E+00    0.500059796948122859E+00    0.611087104960732745E+03
    0.499991971854337858E+00    0.999332777621044915E-01    0.499807648548473149E+00    0.611090188436819290E+03
    0.499991971854337858E+00    0.999332777621044915E-01    0.499807648548473149E+00    0.611090188436819290E+03
    0.499999586963640885E+00    0.100051192264949310E+00    0.499941116427154109E+00    0.611092281297155978E+03
    0.499952420015556787E+00    0.100006008595322923E+00    0.499813404260149086E+00    0.611094015638315568E+03
    0.499963461843338119E+00    0.999608782156048842E-01    0.499604992609596787E+00    0.611094759905945239E+03
    0.499947282404687221E+00    0.999877485579250824E-01    0.499682031269404303E+00    0.611095525979307695E+03
    0.499995334020979842E+00    0.999406334485912484E-01    0.499641401090101522E+00    0.611102890098170974E+03
    0.499980855938081503E+00    0.999351732540100929E-01    0.499765236452257899E+00    0.611103934572391040E+03
    0.500013223207623536E+00    0.100029908746748455E+00    0.500088251528538863E+00    0.611104722576201766E+03
    0.500019411682139148E+00    0.999460093689302637E-01    0.499941492092710105E+00    0.611111495450182474E+03
    0.500047784349875402E+00    0.100010289069184646E+00    0.499918356268555353E+00    0.611126053200850265E+03
    0.500034456622003853E+00    0.999634001657110499E-01    0.499768444901487419E+00    0.611126999067477300E+03
    0.500031984622624215E+00    0.999501697733234107E-01    0.499967909318551007E+00    0.611129999649869433E+03
    0.499960503465919470E+00    0.999771391042406227E-01    0.499621553203356161E+00    0.611131820795529961E+03
    0.500052503209907795E+00    0.100016151672618417E+00    0.499981925631605983E+00    0.611132115269357655E+03
    0.500026849635278547E+00    0.999326065725364976E-01    0.499826920448985246E+00    0.611135755386947949E+03
    0.500058964932654448E+00    0.999743391889503369E-01    0.499982713117428645E+00    0.611140326678835208E+03
    0.500035640924527902E+00    0.100003454645247875E+00    0.500106726718556494E+00    0.611140768999667216E+03
    0.500020379179987984E+00    0.999752070914132346E-01    0.500037505224204426E+00    0.611143566150888319E+03
    0.500035540621307062E+00    0.100036565406177461E+00    0.500085997688882844E+00    0.611144472924798606E+03
    0.500023861759086419E+00    0.999970342051243327E-01    0.499771818409176005E+00    0.611160557510183594E+03
    0.499958756129801063E+00    0.100008696216136755E+00    0.499852460958830846E+00    0.611165716322035678E+03
    0.499956545295231869E+00    0.100009178720960101E+00    0.499830844637609406E+00    0.611169944511367021E+03
    0.499968578180386813E+00    0.999445702386159984E-01    0.499727455176081248E+00    0.611181512234055958E+03
    0.500048172090985510E+00    0.100007695037124894E+00    0.499924616624523810E+00    0.611189623309516605E+03
    0.499954891352133557E+00    0.999776267067986057E-01    0.499773763731759635E+00    0.611196890378907369E+03
    0.499957812844978533E+00    0.100007268515564240E+00    0.499834693238493055E+00    0.611204721831177721E+03
    0.499993199994246629E+00    0.999330682137028053E-01    0.499778224154875661E+00    0.611205461914255693E+03
